time,y,x,lon,lat,windspd
2005-01-01 00:00:00,48.0,1.0,1.0,48.0,5.562006843996279
2005-01-01 00:00:00,48.0,1.25,1.25,48.0,5.58895766969489
2005-01-01 00:00:00,48.0,1.5,1.5,48.0,5.498011044983278
2005-01-01 00:00:00,48.0,1.75,1.75,48.0,5.514730835152188
2005-01-01 00:00:00,48.0,2.0,2.0,48.0,5.528690108178625
2005-01-01 00:00:00,47.75,1.0,1.0,47.75,5.707224406297781
2005-01-01 00:00:00,47.75,1.25,1.25,47.75,5.71762721423224
2005-01-01 00:00:00,47.75,1.5,1.5,47.75,5.560562630872094
2005-01-01 00:00:00,47.75,1.75,1.75,47.75,5.426883954576969
2005-01-01 00:00:00,47.75,2.0,2.0,47.75,5.4100103800248
2005-01-01 00:00:00,47.5,1.0,1.0,47.5,5.8928496558614905
2005-01-01 00:00:00,47.5,1.25,1.25,47.5,5.782172270621892
2005-01-01 00:00:00,47.5,1.5,1.5,47.5,5.621322221587963
2005-01-01 00:00:00,47.5,1.75,1.75,47.5,5.4926985543622395
2005-01-01 00:00:00,47.5,2.0,2.0,47.5,5.336689264453587
2005-01-01 00:00:00,47.25,1.0,1.0,47.25,6.026137575931966
2005-01-01 00:00:00,47.25,1.25,1.25,47.25,5.917305767563295
2005-01-01 00:00:00,47.25,1.5,1.5,47.25,5.8324826235478495
2005-01-01 00:00:00,47.25,1.75,1.75,47.25,5.860480645739366
2005-01-01 00:00:00,47.25,2.0,2.0,47.25,5.678976647117291
2005-01-01 00:00:00,47.0,1.0,1.0,47.0,5.973523299420058
2005-01-01 00:00:00,47.0,1.25,1.25,47.0,5.986099913057981
2005-01-01 00:00:00,47.0,1.5,1.5,47.0,6.121689157725825
2005-01-01 00:00:00,47.0,1.75,1.75,47.0,6.152929192906869
2005-01-01 00:00:00,47.0,2.0,2.0,47.0,6.242969171508379
2005-01-01 00:00:00,46.75,1.0,1.0,46.75,5.60734974028749
2005-01-01 00:00:00,46.75,1.25,1.25,46.75,5.612056340973499
2005-01-01 00:00:00,46.75,1.5,1.5,46.75,5.859286625022525
2005-01-01 00:00:00,46.75,1.75,1.75,46.75,6.107865084204089
2005-01-01 00:00:00,46.75,2.0,2.0,46.75,6.333211115720888
2005-01-01 00:00:00,46.5,1.0,1.0,46.5,5.247122333927176
2005-01-01 00:00:00,46.5,1.25,1.25,46.5,5.264367600401821
2005-01-01 00:00:00,46.5,1.5,1.5,46.5,5.3892601516957095
2005-01-01 00:00:00,46.5,1.75,1.75,46.5,5.682628570095933
2005-01-01 00:00:00,46.5,2.0,2.0,46.5,5.887499534094538
2005-01-01 00:00:00,46.25,1.0,1.0,46.25,4.963420325417268
2005-01-01 00:00:00,46.25,1.25,1.25,46.25,5.005268486604429
2005-01-01 00:00:00,46.25,1.5,1.5,46.25,5.104019437559376
2005-01-01 00:00:00,46.25,1.75,1.75,46.25,5.454170175508227
2005-01-01 00:00:00,46.25,2.0,2.0,46.25,5.716408977333183
2005-01-01 00:00:00,46.0,1.0,1.0,46.0,4.797761808459519
2005-01-01 00:00:00,46.0,1.25,1.25,46.0,4.771915806520533
2005-01-01 00:00:00,46.0,1.5,1.5,46.0,4.589537556044948
2005-01-01 00:00:00,46.0,1.75,1.75,46.0,4.98725132123942
2005-01-01 00:00:00,46.0,2.0,2.0,46.0,5.352427285848295
2005-01-01 01:00:00,48.0,1.0,1.0,48.0,5.385752781526831
2005-01-01 01:00:00,48.0,1.25,1.25,48.0,5.359410979789729
2005-01-01 01:00:00,48.0,1.5,1.5,48.0,5.21411350519934
2005-01-01 01:00:00,48.0,1.75,1.75,48.0,5.192856688892312
2005-01-01 01:00:00,48.0,2.0,2.0,48.0,5.188384814817543
2005-01-01 01:00:00,47.75,1.0,1.0,47.75,5.576468673623105
2005-01-01 01:00:00,47.75,1.25,1.25,47.75,5.5352050297607915
2005-01-01 01:00:00,47.75,1.5,1.5,47.75,5.321225376186154
2005-01-01 01:00:00,47.75,1.75,1.75,47.75,5.159807491122461
2005-01-01 01:00:00,47.75,2.0,2.0,47.75,5.1298454908673
2005-01-01 01:00:00,47.5,1.0,1.0,47.5,5.793288543126401
2005-01-01 01:00:00,47.5,1.25,1.25,47.5,5.668222952288328
2005-01-01 01:00:00,47.5,1.5,1.5,47.5,5.45445550442491
2005-01-01 01:00:00,47.5,1.75,1.75,47.5,5.29743830952494
2005-01-01 01:00:00,47.5,2.0,2.0,47.5,5.119489673908598
2005-01-01 01:00:00,47.25,1.0,1.0,47.25,5.9815727375224705
2005-01-01 01:00:00,47.25,1.25,1.25,47.25,5.857299788283115
2005-01-01 01:00:00,47.25,1.5,1.5,47.25,5.730770952174866
2005-01-01 01:00:00,47.25,1.75,1.75,47.25,5.723533168390524
2005-01-01 01:00:00,47.25,2.0,2.0,47.25,5.513409402327456
2005-01-01 01:00:00,47.0,1.0,1.0,47.0,6.025854154708694
2005-01-01 01:00:00,47.0,1.25,1.25,47.0,6.008192043708507
2005-01-01 01:00:00,47.0,1.5,1.5,47.0,6.119494399299829
2005-01-01 01:00:00,47.0,1.75,1.75,47.0,6.115721258869701
2005-01-01 01:00:00,47.0,2.0,2.0,47.0,6.159864040850803
2005-01-01 01:00:00,46.75,1.0,1.0,46.75,5.798945895127926
2005-01-01 01:00:00,46.75,1.25,1.25,46.75,5.761724930768856
2005-01-01 01:00:00,46.75,1.5,1.5,46.75,5.96718251603155
2005-01-01 01:00:00,46.75,1.75,1.75,46.75,6.160909091284954
2005-01-01 01:00:00,46.75,2.0,2.0,46.75,6.3376436312523285
2005-01-01 01:00:00,46.5,1.0,1.0,46.5,5.528843765727225
2005-01-01 01:00:00,46.5,1.25,1.25,46.5,5.500489294689947
2005-01-01 01:00:00,46.5,1.5,1.5,46.5,5.562704810783816
2005-01-01 01:00:00,46.5,1.75,1.75,46.5,5.753625795726931
2005-01-01 01:00:00,46.5,2.0,2.0,46.5,5.886941393254734
2005-01-01 01:00:00,46.25,1.0,1.0,46.25,5.129418450136788
2005-01-01 01:00:00,46.25,1.25,1.25,46.25,5.07980220374054
2005-01-01 01:00:00,46.25,1.5,1.5,46.25,5.068200783996263
2005-01-01 01:00:00,46.25,1.75,1.75,46.25,5.351897770708173
2005-01-01 01:00:00,46.25,2.0,2.0,46.25,5.56701116945057
2005-01-01 01:00:00,46.0,1.0,1.0,46.0,4.865593315014418
2005-01-01 01:00:00,46.0,1.25,1.25,46.0,4.764477147883736
2005-01-01 01:00:00,46.0,1.5,1.5,46.0,4.485535924396951
2005-01-01 01:00:00,46.0,1.75,1.75,46.0,4.862266920525829
2005-01-01 01:00:00,46.0,2.0,2.0,46.0,5.188925509375619
2005-01-01 02:00:00,48.0,1.0,1.0,48.0,5.075047650260878
2005-01-01 02:00:00,48.0,1.25,1.25,48.0,5.008727684016756
2005-01-01 02:00:00,48.0,1.5,1.5,48.0,4.820633459971107
2005-01-01 02:00:00,48.0,1.75,1.75,48.0,4.784266445660817
2005-01-01 02:00:00,48.0,2.0,2.0,48.0,4.739855938481752
2005-01-01 02:00:00,47.75,1.0,1.0,47.75,5.372069475849879
2005-01-01 02:00:00,47.75,1.25,1.25,47.75,5.291726177972135
2005-01-01 02:00:00,47.75,1.5,1.5,47.75,5.024635971575256
2005-01-01 02:00:00,47.75,1.75,1.75,47.75,4.799553497349948
2005-01-01 02:00:00,47.75,2.0,2.0,47.75,4.719390248241104
2005-01-01 02:00:00,47.5,1.0,1.0,47.5,5.6258523154882765
2005-01-01 02:00:00,47.5,1.25,1.25,47.5,5.511020810291628
2005-01-01 02:00:00,47.5,1.5,1.5,47.5,5.255134176603416
2005-01-01 02:00:00,47.5,1.75,1.75,47.5,5.036857426508398
2005-01-01 02:00:00,47.5,2.0,2.0,47.5,4.82026186766703
2005-01-01 02:00:00,47.25,1.0,1.0,47.25,5.8477833336035685
2005-01-01 02:00:00,47.25,1.25,1.25,47.25,5.734133624302773
2005-01-01 02:00:00,47.25,1.5,1.5,47.25,5.582737485703413
2005-01-01 02:00:00,47.25,1.75,1.75,47.25,5.550017249464
2005-01-01 02:00:00,47.25,2.0,2.0,47.25,5.310075570609135
2005-01-01 02:00:00,47.0,1.0,1.0,47.0,5.958242383172605
2005-01-01 02:00:00,47.0,1.25,1.25,47.0,5.931208661388387
2005-01-01 02:00:00,47.0,1.5,1.5,47.0,6.02350427255327
2005-01-01 02:00:00,47.0,1.75,1.75,47.0,5.992087707919692
2005-01-01 02:00:00,47.0,2.0,2.0,47.0,6.0140800631730365
2005-01-01 02:00:00,46.75,1.0,1.0,46.75,5.8317875913483475
2005-01-01 02:00:00,46.75,1.25,1.25,46.75,5.780388382182226
2005-01-01 02:00:00,46.75,1.5,1.5,46.75,5.946126308660132
2005-01-01 02:00:00,46.75,1.75,1.75,46.75,6.116788800404112
2005-01-01 02:00:00,46.75,2.0,2.0,46.75,6.280900883950499
2005-01-01 02:00:00,46.5,1.0,1.0,46.5,5.6564468341583565
2005-01-01 02:00:00,46.5,1.25,1.25,46.5,5.630028956293089
2005-01-01 02:00:00,46.5,1.5,1.5,46.5,5.696451774229184
2005-01-01 02:00:00,46.5,1.75,1.75,46.5,5.84552064428109
2005-01-01 02:00:00,46.5,2.0,2.0,46.5,5.9130861949453974
2005-01-01 02:00:00,46.25,1.0,1.0,46.25,5.268857997311333
2005-01-01 02:00:00,46.25,1.25,1.25,46.25,5.194635925807537
2005-01-01 02:00:00,46.25,1.5,1.5,46.25,5.165129033547384
2005-01-01 02:00:00,46.25,1.75,1.75,46.25,5.366005448359884
2005-01-01 02:00:00,46.25,2.0,2.0,46.25,5.498169476981444
2005-01-01 02:00:00,46.0,1.0,1.0,46.0,4.871083284030781
2005-01-01 02:00:00,46.0,1.25,1.25,46.0,4.738936455983212
2005-01-01 02:00:00,46.0,1.5,1.5,46.0,4.444007399252359
2005-01-01 02:00:00,46.0,1.75,1.75,46.0,4.787885094802724
2005-01-01 02:00:00,46.0,2.0,2.0,46.0,5.057164397266353
2005-01-01 03:00:00,48.0,1.0,1.0,48.0,4.651201540272498
2005-01-01 03:00:00,48.0,1.25,1.25,48.0,4.517364019517612
2005-01-01 03:00:00,48.0,1.5,1.5,48.0,4.303088211985633
2005-01-01 03:00:00,48.0,1.75,1.75,48.0,4.271520944454759
2005-01-01 03:00:00,48.0,2.0,2.0,48.0,4.235330369520141
2005-01-01 03:00:00,47.75,1.0,1.0,47.75,5.103427788706211
2005-01-01 03:00:00,47.75,1.25,1.25,47.75,4.961949188971186
2005-01-01 03:00:00,47.75,1.5,1.5,47.75,4.688555778452753
2005-01-01 03:00:00,47.75,1.75,1.75,47.75,4.477534664381269
2005-01-01 03:00:00,47.75,2.0,2.0,47.75,4.398775018551283
2005-01-01 03:00:00,47.5,1.0,1.0,47.5,5.41159955504258
2005-01-01 03:00:00,47.5,1.25,1.25,47.5,5.320619538936586
2005-01-01 03:00:00,47.5,1.5,1.5,47.5,5.100642821761483
2005-01-01 03:00:00,47.5,1.75,1.75,47.5,4.889604823477407
2005-01-01 03:00:00,47.5,2.0,2.0,47.5,4.679886018932794
2005-01-01 03:00:00,47.25,1.0,1.0,47.25,5.703915655893182
2005-01-01 03:00:00,47.25,1.25,1.25,47.25,5.612822902072226
2005-01-01 03:00:00,47.25,1.5,1.5,47.25,5.5044774332131965
2005-01-01 03:00:00,47.25,1.75,1.75,47.25,5.4847029003306895
2005-01-01 03:00:00,47.25,2.0,2.0,47.25,5.251577982243663
2005-01-01 03:00:00,47.0,1.0,1.0,47.0,5.879177336171939
2005-01-01 03:00:00,47.0,1.25,1.25,47.0,5.864953221884127
2005-01-01 03:00:00,47.0,1.5,1.5,47.0,5.977609228573183
2005-01-01 03:00:00,47.0,1.75,1.75,47.0,5.95556003899799
2005-01-01 03:00:00,47.0,2.0,2.0,47.0,5.985776362270221
2005-01-01 03:00:00,46.75,1.0,1.0,46.75,5.826579926796417
2005-01-01 03:00:00,46.75,1.25,1.25,46.75,5.781634048194559
2005-01-01 03:00:00,46.75,1.5,1.5,46.75,5.970521180501021
2005-01-01 03:00:00,46.75,1.75,1.75,46.75,6.156247917137231
2005-01-01 03:00:00,46.75,2.0,2.0,46.75,6.330812727815603
2005-01-01 03:00:00,46.5,1.0,1.0,46.5,5.730103299543499
2005-01-01 03:00:00,46.5,1.25,1.25,46.5,5.706189015420246
2005-01-01 03:00:00,46.5,1.5,1.5,46.5,5.792244925791622
2005-01-01 03:00:00,46.5,1.75,1.75,46.5,5.955950208852938
2005-01-01 03:00:00,46.5,2.0,2.0,46.5,6.023745198641884
2005-01-01 03:00:00,46.25,1.0,1.0,46.25,5.426848087691859
2005-01-01 03:00:00,46.25,1.25,1.25,46.25,5.3557739476121435
2005-01-01 03:00:00,46.25,1.5,1.5,46.25,5.324748411449636
2005-01-01 03:00:00,46.25,1.75,1.75,46.25,5.517397929640947
2005-01-01 03:00:00,46.25,2.0,2.0,46.25,5.62970152286277
2005-01-01 03:00:00,46.0,1.0,1.0,46.0,4.989876782256898
2005-01-01 03:00:00,46.0,1.25,1.25,46.0,4.830760764209699
2005-01-01 03:00:00,46.0,1.5,1.5,46.0,4.463754681968455
2005-01-01 03:00:00,46.0,1.75,1.75,46.0,4.78648139091164
2005-01-01 03:00:00,46.0,2.0,2.0,46.0,5.002868190436922
2005-01-01 04:00:00,48.0,1.0,1.0,48.0,4.315358644494325
2005-01-01 04:00:00,48.0,1.25,1.25,48.0,4.014027463826495
2005-01-01 04:00:00,48.0,1.5,1.5,48.0,3.6902099982801078
2005-01-01 04:00:00,48.0,1.75,1.75,48.0,3.6072693510988696
2005-01-01 04:00:00,48.0,2.0,2.0,48.0,3.5144736987521648
2005-01-01 04:00:00,47.75,1.0,1.0,47.75,4.874260127647348
2005-01-01 04:00:00,47.75,1.25,1.25,47.75,4.5771136234389775
2005-01-01 04:00:00,47.75,1.5,1.5,47.75,4.20978268359802
2005-01-01 04:00:00,47.75,1.75,1.75,47.75,3.946474839267314
2005-01-01 04:00:00,47.75,2.0,2.0,47.75,3.8156897106438463
2005-01-01 04:00:00,47.5,1.0,1.0,47.5,5.206034167881829
2005-01-01 04:00:00,47.5,1.25,1.25,47.5,5.033704079320535
2005-01-01 04:00:00,47.5,1.5,1.5,47.5,4.7453739999809965
2005-01-01 04:00:00,47.5,1.75,1.75,47.5,4.4800080859511136
2005-01-01 04:00:00,47.5,2.0,2.0,47.5,4.259107702439916
2005-01-01 04:00:00,47.25,1.0,1.0,47.25,5.5650597433409175
2005-01-01 04:00:00,47.25,1.25,1.25,47.25,5.396086077219546
2005-01-01 04:00:00,47.25,1.5,1.5,47.25,5.229403380649626
2005-01-01 04:00:00,47.25,1.75,1.75,47.25,5.168431338193867
2005-01-01 04:00:00,47.25,2.0,2.0,47.25,4.930719684587239
2005-01-01 04:00:00,47.0,1.0,1.0,47.0,5.697945934018581
2005-01-01 04:00:00,47.0,1.25,1.25,47.0,5.687366416487269
2005-01-01 04:00:00,47.0,1.5,1.5,47.0,5.757568774557378
2005-01-01 04:00:00,47.0,1.75,1.75,47.0,5.693476755430418
2005-01-01 04:00:00,47.0,2.0,2.0,47.0,5.691053500877583
2005-01-01 04:00:00,46.75,1.0,1.0,46.75,5.610740513587112
2005-01-01 04:00:00,46.75,1.25,1.25,46.75,5.589665847139399
2005-01-01 04:00:00,46.75,1.5,1.5,46.75,5.746258450580283
2005-01-01 04:00:00,46.75,1.75,1.75,46.75,5.911243443613063
2005-01-01 04:00:00,46.75,2.0,2.0,46.75,6.06779043038315
2005-01-01 04:00:00,46.5,1.0,1.0,46.5,5.570699311331531
2005-01-01 04:00:00,46.5,1.25,1.25,46.5,5.580395799606017
2005-01-01 04:00:00,46.5,1.5,1.5,46.5,5.695641192060899
2005-01-01 04:00:00,46.5,1.75,1.75,46.5,5.855089987134915
2005-01-01 04:00:00,46.5,2.0,2.0,46.5,5.951304130730486
2005-01-01 04:00:00,46.25,1.0,1.0,46.25,5.350822903546723
2005-01-01 04:00:00,46.25,1.25,1.25,46.25,5.319198795752867
2005-01-01 04:00:00,46.25,1.5,1.5,46.25,5.332797709783041
2005-01-01 04:00:00,46.25,1.75,1.75,46.25,5.533880794128909
2005-01-01 04:00:00,46.25,2.0,2.0,46.25,5.6779072239863
2005-01-01 04:00:00,46.0,1.0,1.0,46.0,4.960767410641165
2005-01-01 04:00:00,46.0,1.25,1.25,46.0,4.8269328281220565
2005-01-01 04:00:00,46.0,1.5,1.5,46.0,4.464305819438912
2005-01-01 04:00:00,46.0,1.75,1.75,46.0,4.785089452430346
2005-01-01 04:00:00,46.0,2.0,2.0,46.0,5.019545580698437
2005-01-01 05:00:00,48.0,1.0,1.0,48.0,4.488431068268048
2005-01-01 05:00:00,48.0,1.25,1.25,48.0,4.081127286650742
2005-01-01 05:00:00,48.0,1.5,1.5,48.0,3.6143666893371726
2005-01-01 05:00:00,48.0,1.75,1.75,48.0,3.4159591771959756
2005-01-01 05:00:00,48.0,2.0,2.0,48.0,3.188396589803385
2005-01-01 05:00:00,47.75,1.0,1.0,47.75,5.056181733793505
2005-01-01 05:00:00,47.75,1.25,1.25,47.75,4.665163986196563
2005-01-01 05:00:00,47.75,1.5,1.5,47.75,4.176601822403378
2005-01-01 05:00:00,47.75,1.75,1.75,47.75,3.8198765215043413
2005-01-01 05:00:00,47.75,2.0,2.0,47.75,3.5773713084320096
2005-01-01 05:00:00,47.5,1.0,1.0,47.5,5.293470645559459
2005-01-01 05:00:00,47.5,1.25,1.25,47.5,5.128886927306822
2005-01-01 05:00:00,47.5,1.5,1.5,47.5,4.754192287465222
2005-01-01 05:00:00,47.5,1.75,1.75,47.5,4.39580454486997
2005-01-01 05:00:00,47.5,2.0,2.0,47.5,4.103818250338331
2005-01-01 05:00:00,47.25,1.0,1.0,47.25,5.607309388943434
2005-01-01 05:00:00,47.25,1.25,1.25,47.25,5.445589427100878
2005-01-01 05:00:00,47.25,1.5,1.5,47.25,5.221263581429669
2005-01-01 05:00:00,47.25,1.75,1.75,47.25,5.139388974233661
2005-01-01 05:00:00,47.25,2.0,2.0,47.25,4.840251210807549
2005-01-01 05:00:00,47.0,1.0,1.0,47.0,5.661748000814195
2005-01-01 05:00:00,47.0,1.25,1.25,47.0,5.6695497510986055
2005-01-01 05:00:00,47.0,1.5,1.5,47.0,5.726587716441366
2005-01-01 05:00:00,47.0,1.75,1.75,47.0,5.647241570693481
2005-01-01 05:00:00,47.0,2.0,2.0,47.0,5.646114134851519
2005-01-01 05:00:00,46.75,1.0,1.0,46.75,5.5259016850061675
2005-01-01 05:00:00,46.75,1.25,1.25,46.75,5.516494082832231
2005-01-01 05:00:00,46.75,1.5,1.5,46.75,5.644109245240266
2005-01-01 05:00:00,46.75,1.75,1.75,46.75,5.8186420269536345
2005-01-01 05:00:00,46.75,2.0,2.0,46.75,6.006332763513251
2005-01-01 05:00:00,46.5,1.0,1.0,46.5,5.442512136037765
2005-01-01 05:00:00,46.5,1.25,1.25,46.5,5.454985022137924
2005-01-01 05:00:00,46.5,1.5,1.5,46.5,5.555399155967651
2005-01-01 05:00:00,46.5,1.75,1.75,46.5,5.772033741494852
2005-01-01 05:00:00,46.5,2.0,2.0,46.5,5.932247672438443
2005-01-01 05:00:00,46.25,1.0,1.0,46.25,5.303880362025603
2005-01-01 05:00:00,46.25,1.25,1.25,46.25,5.291436399174424
2005-01-01 05:00:00,46.25,1.5,1.5,46.25,5.328335480703566
2005-01-01 05:00:00,46.25,1.75,1.75,46.25,5.576144549226249
2005-01-01 05:00:00,46.25,2.0,2.0,46.25,5.759966105105839
2005-01-01 05:00:00,46.0,1.0,1.0,46.0,4.980768619993003
2005-01-01 05:00:00,46.0,1.25,1.25,46.0,4.903292437464622
2005-01-01 05:00:00,46.0,1.5,1.5,46.0,4.644155822359798
2005-01-01 05:00:00,46.0,1.75,1.75,46.0,4.949382087251905
2005-01-01 05:00:00,46.0,2.0,2.0,46.0,5.198047279363181
2005-01-01 06:00:00,48.0,1.0,1.0,48.0,5.014784823295644
2005-01-01 06:00:00,48.0,1.25,1.25,48.0,4.649356024602628
2005-01-01 06:00:00,48.0,1.5,1.5,48.0,4.12493503013162
2005-01-01 06:00:00,48.0,1.75,1.75,48.0,3.8402451084900355
2005-01-01 06:00:00,48.0,2.0,2.0,48.0,3.529674002390335
2005-01-01 06:00:00,47.75,1.0,1.0,47.75,5.46059829166313
2005-01-01 06:00:00,47.75,1.25,1.25,47.75,5.105373720958087
2005-01-01 06:00:00,47.75,1.5,1.5,47.75,4.575073390158906
2005-01-01 06:00:00,47.75,1.75,1.75,47.75,4.178084827475941
2005-01-01 06:00:00,47.75,2.0,2.0,47.75,3.861043246562445
2005-01-01 06:00:00,47.5,1.0,1.0,47.5,5.591610297595331
2005-01-01 06:00:00,47.5,1.25,1.25,47.5,5.469112553647978
2005-01-01 06:00:00,47.5,1.5,1.5,47.5,5.084992966600873
2005-01-01 06:00:00,47.5,1.75,1.75,47.5,4.675064547026775
2005-01-01 06:00:00,47.5,2.0,2.0,47.5,4.32110027902494
2005-01-01 06:00:00,47.25,1.0,1.0,47.25,5.79994255439665
2005-01-01 06:00:00,47.25,1.25,1.25,47.25,5.680987722928351
2005-01-01 06:00:00,47.25,1.5,1.5,47.25,5.454729664061197
2005-01-01 06:00:00,47.25,1.75,1.75,47.25,5.359619158487594
2005-01-01 06:00:00,47.25,2.0,2.0,47.25,4.9889646679748765
2005-01-01 06:00:00,47.0,1.0,1.0,47.0,5.783183918382858
2005-01-01 06:00:00,47.0,1.25,1.25,47.0,5.801474399637117
2005-01-01 06:00:00,47.0,1.5,1.5,47.0,5.862940433793061
2005-01-01 06:00:00,47.0,1.75,1.75,47.0,5.769445261666941
2005-01-01 06:00:00,47.0,2.0,2.0,47.0,5.742172937692809
2005-01-01 06:00:00,46.75,1.0,1.0,46.75,5.600163026938982
2005-01-01 06:00:00,46.75,1.25,1.25,46.75,5.589341955831021
2005-01-01 06:00:00,46.75,1.5,1.5,46.75,5.746704598404219
2005-01-01 06:00:00,46.75,1.75,1.75,46.75,5.917948289839027
2005-01-01 06:00:00,46.75,2.0,2.0,46.75,6.092511015618511
2005-01-01 06:00:00,46.5,1.0,1.0,46.5,5.499052046475435
2005-01-01 06:00:00,46.5,1.25,1.25,46.5,5.4964682545435
2005-01-01 06:00:00,46.5,1.5,1.5,46.5,5.578115381604428
2005-01-01 06:00:00,46.5,1.75,1.75,46.5,5.759922655133204
2005-01-01 06:00:00,46.5,2.0,2.0,46.5,5.892664939709307
2005-01-01 06:00:00,46.25,1.0,1.0,46.25,5.333773583913841
2005-01-01 06:00:00,46.25,1.25,1.25,46.25,5.342012219765263
2005-01-01 06:00:00,46.25,1.5,1.5,46.25,5.38632635822329
2005-01-01 06:00:00,46.25,1.75,1.75,46.25,5.577476717267004
2005-01-01 06:00:00,46.25,2.0,2.0,46.25,5.760541690163983
2005-01-01 06:00:00,46.0,1.0,1.0,46.0,4.9597129528216835
2005-01-01 06:00:00,46.0,1.25,1.25,46.0,4.928597362170246
2005-01-01 06:00:00,46.0,1.5,1.5,46.0,4.753758422488347
2005-01-01 06:00:00,46.0,1.75,1.75,46.0,5.114354853262472
2005-01-01 06:00:00,46.0,2.0,2.0,46.0,5.402241345057585
2005-01-01 07:00:00,48.0,1.0,1.0,48.0,5.468912386293319
2005-01-01 07:00:00,48.0,1.25,1.25,48.0,5.311256375208836
2005-01-01 07:00:00,48.0,1.5,1.5,48.0,4.839886910419981
2005-01-01 07:00:00,48.0,1.75,1.75,48.0,4.45014085117779
2005-01-01 07:00:00,48.0,2.0,2.0,48.0,4.034405758046389
2005-01-01 07:00:00,47.75,1.0,1.0,47.75,5.697201100690861
2005-01-01 07:00:00,47.75,1.25,1.25,47.75,5.545631023314681
2005-01-01 07:00:00,47.75,1.5,1.5,47.75,5.08965903090337
2005-01-01 07:00:00,47.75,1.75,1.75,47.75,4.738862635914798
2005-01-01 07:00:00,47.75,2.0,2.0,47.75,4.352926668914414
2005-01-01 07:00:00,47.5,1.0,1.0,47.5,5.848966479884125
2005-01-01 07:00:00,47.5,1.25,1.25,47.5,5.769597285108238
2005-01-01 07:00:00,47.5,1.5,1.5,47.5,5.441899489844579
2005-01-01 07:00:00,47.5,1.75,1.75,47.5,5.073018378456627
2005-01-01 07:00:00,47.5,2.0,2.0,47.5,4.742818480923658
2005-01-01 07:00:00,47.25,1.0,1.0,47.25,6.098405806181744
2005-01-01 07:00:00,47.25,1.25,1.25,47.25,6.0207900359384645
2005-01-01 07:00:00,47.25,1.5,1.5,47.25,5.815317352986216
2005-01-01 07:00:00,47.25,1.75,1.75,47.25,5.686726043685784
2005-01-01 07:00:00,47.25,2.0,2.0,47.25,5.338178783044366
2005-01-01 07:00:00,47.0,1.0,1.0,47.0,6.113761726954544
2005-01-01 07:00:00,47.0,1.25,1.25,47.0,6.103380812412957
2005-01-01 07:00:00,47.0,1.5,1.5,47.0,6.1337551429517845
2005-01-01 07:00:00,47.0,1.75,1.75,47.0,6.008320044835586
2005-01-01 07:00:00,47.0,2.0,2.0,47.0,5.960003073261342
2005-01-01 07:00:00,46.75,1.0,1.0,46.75,5.7436747247307425
2005-01-01 07:00:00,46.75,1.25,1.25,46.75,5.684871746631233
2005-01-01 07:00:00,46.75,1.5,1.5,46.75,5.792932061922844
2005-01-01 07:00:00,46.75,1.75,1.75,46.75,5.956596945656682
2005-01-01 07:00:00,46.75,2.0,2.0,46.75,6.1255109050259655
2005-01-01 07:00:00,46.5,1.0,1.0,46.5,5.579001616567097
2005-01-01 07:00:00,46.5,1.25,1.25,46.5,5.555440338142706
2005-01-01 07:00:00,46.5,1.5,1.5,46.5,5.626818690420731
2005-01-01 07:00:00,46.5,1.75,1.75,46.5,5.8187100947080905
2005-01-01 07:00:00,46.5,2.0,2.0,46.5,5.910944165380147
2005-01-01 07:00:00,46.25,1.0,1.0,46.25,5.370118401230041
2005-01-01 07:00:00,46.25,1.25,1.25,46.25,5.319780309080169
2005-01-01 07:00:00,46.25,1.5,1.5,46.25,5.308245268307108
2005-01-01 07:00:00,46.25,1.75,1.75,46.25,5.514862104335107
2005-01-01 07:00:00,46.25,2.0,2.0,46.25,5.715058252963246
2005-01-01 07:00:00,46.0,1.0,1.0,46.0,5.022014212786859
2005-01-01 07:00:00,46.0,1.25,1.25,46.0,4.945762209521039
2005-01-01 07:00:00,46.0,1.5,1.5,46.0,4.734350962629651
2005-01-01 07:00:00,46.0,1.75,1.75,46.0,5.106901466160587
2005-01-01 07:00:00,46.0,2.0,2.0,46.0,5.416443485699497
2005-01-01 08:00:00,48.0,1.0,1.0,48.0,5.841048379774708
2005-01-01 08:00:00,48.0,1.25,1.25,48.0,5.595285377200518
2005-01-01 08:00:00,48.0,1.5,1.5,48.0,5.24536084705849
2005-01-01 08:00:00,48.0,1.75,1.75,48.0,4.857840870701228
2005-01-01 08:00:00,48.0,2.0,2.0,48.0,4.624075595220888
2005-01-01 08:00:00,47.75,1.0,1.0,47.75,5.89934287193912
2005-01-01 08:00:00,47.75,1.25,1.25,47.75,5.641853407429027
2005-01-01 08:00:00,47.75,1.5,1.5,47.75,5.241485695056364
2005-01-01 08:00:00,47.75,1.75,1.75,47.75,5.011017373734515
2005-01-01 08:00:00,47.75,2.0,2.0,47.75,4.808835318117941
2005-01-01 08:00:00,47.5,1.0,1.0,47.5,6.014717670451523
2005-01-01 08:00:00,47.5,1.25,1.25,47.5,5.858447258920317
2005-01-01 08:00:00,47.5,1.5,1.5,47.5,5.52846332000605
2005-01-01 08:00:00,47.5,1.75,1.75,47.5,5.287483313917434
2005-01-01 08:00:00,47.5,2.0,2.0,47.5,5.069317911509683
2005-01-01 08:00:00,47.25,1.0,1.0,47.25,6.30303737282045
